1           0           0
2           0           0
3           0           0
4           0           0
5           0           0
6           0           0
7           0           0
8           0           0
9           0           0
10           0           0
11           0           0
12           0           0
13           0           0
14 0.000975852 4.69651e-05
15    0.147897 0.000508444
16     1.06169   0.0012625
17     2.03968  0.00229253
18     2.26933  0.00237712
19      2.0875   0.0024047
20     1.83419  0.00160598
21      1.6159  0.00154515
22     1.45488   0.0013423
23     1.33507  0.00119019
24     1.24873  0.00106715
25     1.18737   0.0010923
26      1.1438 0.000977902
27     1.11161 0.000926505
28        1.09 0.000837195
29     1.07641 0.000737631
30     1.06776 0.000774226
31     1.05895 0.000709039
32     1.05685  0.00069563
33     1.05452 0.000812842
34     1.05171  0.00063663
35     1.04741 0.000721999
36     1.04263 0.000641896
37     1.03688 0.000643321
38     1.03065  0.00063008
39     1.02539 0.000550579
40     1.02131 0.000651061
41     1.01612 0.000604855
42     1.01307 0.000496177
43      1.0103 0.000507784
44      1.0075 0.000547376
45     1.00534 0.000490678
46     1.00296  0.00049598
47     1.00128 0.000483871
48    0.999393 0.000448144
49    0.998052 0.000397252
50    0.997542 0.000383307
51    0.996577  0.00038207
52    0.995794 0.000461408
53     0.99485 0.000474317
54    0.994518 0.000397061
55    0.993269 0.000426399
56    0.993068 0.000294458
57    0.991557 0.000385769
58    0.991736  0.00034607
59    0.990825 0.000354598
60    0.989918 0.000283692
61    0.989529 0.000305937
62    0.989217 0.000319137
63    0.989055 0.000329084
64    0.988509 0.000343479
65    0.988261 0.000319784
66    0.988632 0.000321244
67    0.988275 0.000278712
68    0.988288  0.00030243
69    0.987868 0.000322062
70    0.987806 0.000277406
71    0.987562 0.000295569
72    0.987356 0.000318229
73    0.986623 0.000222326
74    0.986913  0.00026484
75    0.986966  0.00029621
76    0.987249  0.00025221
77    0.986468 0.000266689
78    0.987023 0.000293231
79    0.986202 0.000238235
80    0.986023 0.000235644
81    0.986081 0.000241001
82    0.986193 0.000244987
83    0.986048 0.000295526
84    0.986333 0.000246503
85    0.986227 0.000237645
86    0.986074 0.000244008
87    0.985754  0.00022314
88    0.986048 0.000247178
89    0.986008 0.000215885
90    0.985744 0.000190644
91    0.986073 0.000257326
92    0.985771 0.000231215
93    0.986063 0.000229192
94    0.985713 0.000188841
95    0.985865 0.000213033
96     0.98595  0.00020886
97     0.98585 0.000208134
98    0.986013 0.000214394
99    0.985748  0.00023964
100    0.985767 0.000239261
1           0           0
2           0           0
3           0           0
4           0           0
5           0           0
6           0           0
7           0           0
8           0           0
9           0           0
10           0           0
11           0           0
12           0           0
13           0           0
14  0.00540969  9.1389e-05
15    0.235255 0.000501889
16     1.02377  0.00128235
17     1.63798  0.00181316
18     1.76362  0.00171442
19      1.6628   0.0014057
20     1.51569  0.00125702
21     1.38499  0.00114114
22       1.285  0.00105065
23     1.20995 0.000955151
24     1.15366 0.000955408
25     1.11235 0.000919647
26     1.08373 0.000739109
27     1.06167 0.000811006
28     1.04496 0.000714076
